step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
227,2023-07-03 08:09:44.674267162,1,194.0,83.0,-0.1862433703093444,0.13911177030934327,0.030000000000001137,0.0171316
228,2023-07-03 08:09:44.674267162,1,194.0,45.0,-0.30111378204301686,0.25398218204301576,0.030000000000001137,0.0171316
229,2023-07-03 08:09:44.674267162,1,194.0,77.0,-0.07252981820430271,0.025398218204301576,0.030000000000001137,0.0171316
230,2023-07-03 08:09:44.674267162,1,194.0,59.0,-0.12744781803554583,0.08031621803554471,0.030000000000001137,0.0171316
231,2023-07-03 08:09:44.674267162,1,194.0,106.0,-0.42470325788454477,0.3775716578845436,0.030000000000001137,0.0171316
232,2023-07-03 08:09:44.674366528,1,194.0,125.0,-0.27231290125323754,0.2257443012532364,0.030000000000001137,0.0165686
233,2023-07-03 08:09:44.674366528,1,194.0,144.0,-0.14160003075502253,0.09503143075502138,0.030000000000001137,0.0165686
234,2023-07-03 08:09:44.674366528,1,194.0,130.0,-0.07196681820430272,0.025398218204301576,0.030000000000001137,0.0165686
235,2023-07-03 08:09:44.674469331,1,193.99,76.0,-0.31041318204300783,0.25398218204301576,0.03999999999999204,0.016431
236,2023-07-03 08:09:57.033173375,1,193.98,62.0,-0.12334694241220234,0.056792142412190966,0.05000000000001137,0.0165548
237,2023-07-03 08:09:57.033173375,1,193.98,133.0,-0.09195301820431295,0.025398218204301576,0.05000000000001137,0.0165548
238,2023-07-03 08:09:57.100827328,1,193.97,76.0,-0.13881387497640796,0.062212674976405695,0.060000000000002274,0.0166012
239,2023-07-03 08:09:57.100827328,1,193.97,131.0,-0.1125197046446368,0.03591850464463453,0.060000000000002274,0.0166012
240,2023-07-03 08:09:58.485383307,1,193.98,79.0,-0.0933133424122012,0.056792142412190966,0.020000000000010232,0.0165212
241,2023-07-03 08:10:23.350394016,1,193.97,53.0,-0.09777553640860429,0.05079643640860315,0.030000000000001137,0.0169791
242,2023-07-03 08:10:23.350394016,1,193.97,50.0,-0.07237731820430271,0.025398218204301576,0.030000000000001137,0.0169791
243,2023-07-03 08:10:23.350394016,1,193.96,138.0,-0.08237731820429361,0.025398218204301576,0.03999999999999204,0.0169791
244,2023-07-03 08:10:23.350394016,1,193.96,112.0,-0.08237731820429361,0.025398218204301576,0.03999999999999204,0.0169791
245,2023-07-03 08:10:23.350394016,1,193.96,90.0,-0.14855367804102432,0.09157457804103226,0.03999999999999204,0.0169791
246,2023-07-03 08:10:24.065359402,1,193.98,61.0,-0.08049330435158134,0.04399100435157111,0.020000000000010232,0.0165023
247,2023-07-03 08:10:35.266623411,1,193.97,99.0,-0.20613132322316352,0.17959252322317262,0.009999999999990905,0.0165388
248,2023-07-03 08:10:35.266623411,1,193.97,41.0,-0.20613132322316352,0.17959252322317262,0.009999999999990905,0.0165388
249,2023-07-03 08:10:47.327571555,1,193.96,104.0,-0.05190441820429248,0.025398218204301576,0.009999999999990905,0.0165062
250,2023-07-03 08:10:52.104490724,1,193.96,56.0,-0.06239080464462543,0.03591850464463453,0.009999999999990905,0.0164723
251,2023-07-03 08:10:53.697424519,1,193.96,107.0,-0.041859518204301574,0.025398218204301576,0.0,0.0164613
252,2023-07-03 08:10:56.757427684,1,193.96,70.0,-0.041875518204301576,0.025398218204301576,0.0,0.0164773
253,2023-07-03 08:11:02.214773646,1,193.96,105.0,-0.04184151820430158,0.025398218204301576,0.0,0.0164433
254,2023-07-03 08:11:02.623893885,1,193.96,87.0,-0.041865118204301575,0.025398218204301576,0.0,0.0164669
255,2023-07-03 08:11:05.869460884,1,193.94,133.0,-0.0619458182043118,0.025398218204301576,0.020000000000010232,0.0165476
256,2023-07-03 08:11:08.479769664,1,193.94,106.0,-0.14113344995281138,0.12442534995281139,0.0,0.0167081
257,2023-07-03 08:11:08.479769664,1,193.95,51.0,-0.20630062322319195,0.17959252322317262,0.010000000000019327,0.0167081
258,2023-07-03 08:11:08.479769664,1,193.96,46.0,-0.4150635870169554,0.3983554870169554,0.0,0.0167081
259,2023-07-03 08:11:08.479769664,1,193.96,74.0,-0.37589314644634525,0.35918504644634525,0.0,0.0167081
260,2023-07-03 08:11:08.479769664,1,193.96,43.0,-0.09733141803554471,0.08031621803554471,0.0,0.0170152
261,2023-07-03 08:11:08.479769664,1,193.96,78.0,-0.09733141803554471,0.08031621803554471,0.0,0.0170152
262,2023-07-03 08:11:08.479769664,1,193.96,58.0,-0.04241341820430158,0.025398218204301576,0.0,0.0170152
263,2023-07-03 08:11:08.479769664,1,193.96,50.0,-0.1288522092892611,0.07183700928926906,0.03999999999999204,0.0170152
264,2023-07-03 08:11:08.479769664,1,193.96,113.0,-0.13733141803553675,0.08031621803554471,0.03999999999999204,0.0170152
265,2023-07-03 08:11:30.432397079,1,193.99,93.0,-0.2679529325124417,0.25142953251244166,0.0,0.0165234
266,2023-07-03 08:11:31.974718545,1,194.0,97.0,-0.3965694230200855,0.3801257230200855,0.0,0.0164437
267,2023-07-03 08:11:31.974725138,1,194.0,127.0,-0.28519907645094184,0.2687894764509418,0.0,0.0164096
268,2023-07-03 08:11:31.974733512,1,194.0,114.0,-0.28519517645094183,0.2687894764509418,0.0,0.0164057
269,2023-07-03 08:11:31.974736197,1,194.0,111.0,-0.2852170764509418,0.2687894764509418,0.0,0.0164276
270,2023-07-03 08:11:31.974748090,1,194.0,36.0,-0.2852636764509418,0.2687894764509418,0.0,0.0164742
271,2023-07-03 08:11:31.974764913,1,194.0,84.0,-0.1510381382254709,0.1343947382254709,0.0,0.0166434
272,2023-07-03 08:11:31.974764913,1,194.0,111.0,-0.06063440435157111,0.04399100435157111,0.0,0.0166434
273,2023-07-03 08:11:31.974764913,1,194.0,121.0,-0.24522736383871419,0.22858396383871418,0.0,0.0166434
274,2023-07-03 08:11:31.974775572,2,194.0,89.0,-0.2852403764509418,0.2687894764509418,0.0,0.0164509
275,2023-07-03 08:11:31.974776757,1,194.0,115.0,-0.2792860119548112,0.2627212119548112,0.0,0.0165648
276,2023-07-03 08:11:36.545404693,1,194.05,123.0,-0.04187581820430157,0.025398218204301576,0.0,0.0164776
277,2023-07-03 08:11:38.593508558,1,194.05,46.0,-0.06724023640860316,0.05079643640860315,0.0,0.0164438
278,2023-07-03 08:11:43.012969083,1,194.06,72.0,-0.10706111803553561,0.08031621803554471,0.009999999999990905,0.0167449
279,2023-07-03 08:11:43.012969083,1,194.07,97.0,-0.09706111803554471,0.08031621803554471,0.0,0.0167449
280,2023-07-03 08:11:43.012969083,1,194.07,86.0,-0.21633742322318286,0.17959252322317262,0.020000000000010232,0.0167449
281,2023-07-03 08:11:43.012969083,1,194.07,107.0,-0.1585504755001747,0.12180557550016448,0.020000000000010232,0.0167449
282,2023-07-03 08:11:49.346960376,1,194.09,78.0,-0.12434631393390358,0.10775551393390358,0.0,0.0165908
283,2023-07-03 08:11:49.346960376,1,194.09,109.0,-0.18571900293687338,0.11912820293689044,0.04999999999998295,0.0165908
284,2023-07-03 08:11:53.827974700,2,194.12,33.0,-0.13695051803553676,0.08031621803554471,0.03999999999999204,0.0166343
285,2023-07-03 08:11:53.827974700,1,194.13,89.0,-0.22622682322317378,0.17959252322317262,0.030000000000001137,0.0166343
286,2023-07-03 08:11:53.827974700,1,194.13,36.0,-0.18574607030934442,0.13911177030934327,0.030000000000001137,0.0166343
287,2023-07-03 08:12:08.201425701,2,194.13,99.0,-0.04184491820430158,0.025398218204301576,0.0,0.0164467
288,2023-07-03 08:12:20.534334413,1,194.1,31.0,-0.07720383640862248,0.05079643640860315,0.010000000000019327,0.0164074
289,2023-07-03 08:12:25.584954214,1,194.09,81.0,-0.0620037182043118,0.025398218204301576,0.020000000000010232,0.0166055
290,2023-07-03 08:12:25.584954214,1,194.09,76.0,-0.0620037182043118,0.025398218204301576,0.020000000000010232,0.0166055
291,2023-07-03 08:12:25.584954214,1,194.09,38.0,-0.08059650435158133,0.04399100435157111,0.020000000000010232,0.0166055
292,2023-07-03 08:12:47.008691504,1,194.11,77.0,-0.27045448204301575,0.25398218204301576,0.0,0.0164723
293,2023-07-03 08:12:52.399619461,1,194.11,98.0,-0.19602372322317263,0.17959252322317262,0.0,0.0164312
294,2023-07-03 08:13:13.861568150,1,194.11,87.0,-0.08826630928926907,0.07183700928926906,0.0,0.0164293
295,2023-07-03 08:13:17.261467870,1,194.11,118.0,-0.05239440464463453,0.03591850464463453,0.0,0.0164759
296,2023-07-03 08:13:29.552902527,1,194.11,38.0,-0.24073498961120618,0.22431098961120619,0.0,0.016424
297,2023-07-03 08:13:30.034845490,1,194.11,119.0,-0.06047120435157111,0.04399100435157111,0.0,0.0164802
298,2023-07-03 08:13:34.271417839,1,194.1,30.0,-0.0832448424122103,0.056792142412190966,0.010000000000019327,0.0164527
299,2023-07-03 08:13:36.245226028,1,194.09,113.0,-0.062137518204311806,0.025398218204301576,0.020000000000010232,0.0167393
300,2023-07-03 08:13:36.245226028,2,194.09,32.0,-0.21633182322318284,0.17959252322317262,0.020000000000010232,0.0167393
301,2023-07-03 08:13:36.245226028,1,194.09,68.0,-0.07265780464464476,0.03591850464463453,0.020000000000010232,0.0167393
302,2023-07-03 08:13:36.245226028,1,194.09,56.0,-0.09895197497641592,0.062212674976405695,0.020000000000010232,0.0167393
303,2023-07-03 08:13:48.805647196,1,194.08,112.0,-0.1415133307550225,0.09503143075502138,0.030000000000001137,0.0164819
304,2023-07-03 08:13:54.998093551,2,194.05,101.0,-0.14840310928927133,0.07183700928926906,0.060000000000002274,0.0165661
305,2023-07-03 08:13:54.998093551,2,194.05,99.0,-0.32017725100033123,0.24361115100032896,0.060000000000002274,0.0165661
306,2023-07-03 08:13:54.998109423,1,194.05,57.0,-0.14856650928927134,0.07183700928926906,0.060000000000002274,0.0167295
307,2023-07-03 08:13:54.998109423,1,194.05,52.0,-0.2563220232231749,0.17959252322317262,0.060000000000002274,0.0167295
308,2023-07-03 08:13:54.998109423,2,194.05,89.0,-0.2087025130547156,0.13197301305471332,0.060000000000002274,0.0167295
309,2023-07-03 08:14:13.686558750,1,194.11,49.0,-0.17709803607108943,0.16063243607108943,0.0,0.0164656
310,2023-07-03 08:14:13.810494734,1,194.11,94.0,-0.04183121820430158,0.025398218204301576,0.0,0.016433
311,2023-07-03 08:14:13.905835196,1,194.11,63.0,-0.04187971820430157,0.025398218204301576,0.0,0.0164815
312,2023-07-03 08:14:25.187588357,2,194.1,78.0,-0.15556797030934327,0.13911177030934327,0.0,0.0164562
313,2023-07-03 08:14:27.759016393,1,194.06,94.0,-0.4966929435157031,0.43991004351571106,0.03999999999999204,0.0167829
314,2023-07-03 08:14:27.759016393,1,194.05,94.0,-0.14709911803552767,0.08031621803554471,0.04999999999998295,0.0167829
315,2023-07-03 08:14:27.759016393,1,194.04,107.0,-0.157099118035547,0.08031621803554471,0.060000000000002274,0.0167829
316,2023-07-03 08:14:27.759016393,1,194.04,104.0,-0.157099118035547,0.08031621803554471,0.060000000000002274,0.0167829
317,2023-07-03 08:14:27.759016393,1,194.03,74.0,-0.26669442322316583,0.17959252322317262,0.06999999999999318,0.0171019
318,2023-07-03 08:14:27.759016393,1,194.03,75.0,-0.26669442322316583,0.17959252322317262,0.06999999999999318,0.0171019
319,2023-07-03 08:14:27.759016393,2,194.02,73.0,-0.35108408204299985,0.25398218204301576,0.07999999999998408,0.0171019
320,2023-07-03 08:14:27.759016393,1,194.02,75.0,-0.17741811803552882,0.08031621803554471,0.07999999999998408,0.0171019
321,2023-07-03 08:14:27.759016393,1,194.01,90.0,-0.18741811803554814,0.08031621803554471,0.09000000000000341,0.0171019
322,2023-07-03 08:14:40.246229834,2,194.07,111.0,-0.04187971820430157,0.025398218204301576,0.0,0.0164815
323,2023-07-03 08:14:45.457003155,1,194.02,64.0,-0.14712971803552766,0.08031621803554471,0.04999999999998295,0.0168135
324,2023-07-03 08:14:45.457003155,1,194.02,98.0,-0.14712971803552766,0.08031621803554471,0.04999999999998295,0.0168135
325,2023-07-03 08:14:45.457003155,1,194.01,71.0,-0.10221171820430384,0.025398218204301576,0.060000000000002274,0.0168135
326,2023-07-03 08:14:45.457003155,1,194.01,41.0,-0.2564060232231749,0.17959252322317262,0.060000000000002274,0.0168135
327,2023-07-03 08:14:45.457003155,1,194.01,89.0,-0.25277751740628673,0.17596401740628445,0.060000000000002274,0.0168135
328,2023-07-03 08:14:48.645520202,1,194.06,97.0,-0.10718631803553562,0.08031621803554471,0.009999999999990905,0.0168701
329,2023-07-03 08:14:48.645520202,1,194.07,26.0,-0.09718631803554471,0.08031621803554471,0.0,0.0168701
330,2023-07-03 08:14:48.645520202,1,194.07,45.0,-0.22646262322317376,0.17959252322317262,0.030000000000001137,0.0168701
331,2023-07-03 08:14:48.645520202,1,194.07,47.0,-0.22646262322317376,0.17959252322317262,0.030000000000001137,0.0168701
332,2023-07-03 08:14:48.645520202,2,194.08,37.0,-0.10870710928925087,0.07183700928926906,0.01999999999998181,0.0168701
333,2023-07-03 08:15:02.866333162,2,194.04,107.0,-0.12117123635882071,0.10471953635882071,0.0,0.0164517
334,2023-07-03 08:15:34.807292509,1,194.05,99.0,-0.5744389640860145,0.5079643640860315,0.04999999999998295,0.0164746
335,2023-07-03 08:15:34.818372344,1,194.05,34.0,-0.16487497612858498,0.09836687612860205,0.04999999999998295,0.0165081
336,2023-07-03 08:15:48.139748433,1,194.05,84.0,-0.1172767364085861,0.05079643640860315,0.04999999999998295,0.0164803
337,2023-07-03 08:15:48.500381446,1,194.05,84.0,-0.4256459464463282,0.35918504644634525,0.04999999999998295,0.0164609
338,2023-07-03 08:16:05.159436941,1,194.05,83.0,-0.3574012942294756,0.29069589422949266,0.04999999999998295,0.0167054
339,2023-07-03 08:16:05.159436941,2,194.03,103.0,-0.2662979232231658,0.17959252322317262,0.06999999999999318,0.0167054
340,2023-07-03 08:16:05.159436941,1,194.02,70.0,-0.231100138225455,0.1343947382254709,0.07999999999998408,0.0167054
341,2023-07-03 08:16:12.491633984,1,194.05,48.0,-0.12865867497638864,0.062212674976405695,0.04999999999998295,0.016446
342,2023-07-03 08:16:13.914513303,1,194.02,77.0,-0.2998780456343967,0.2031857456344126,0.07999999999998408,0.0166923
343,2023-07-03 08:16:13.914513303,1,194.02,73.0,-0.1770085180355288,0.08031621803554471,0.07999999999998408,0.0166923
344,2023-07-03 08:16:13.914513303,1,194.02,29.0,-0.1770085180355288,0.08031621803554471,0.07999999999998408,0.0166923
345,2023-07-03 08:16:13.914513303,1,194.02,105.0,-0.1326108046446186,0.03591850464463453,0.07999999999998408,0.0166923
346,2023-07-03 08:16:13.914513303,1,194.02,69.0,-0.35106448204299984,0.25398218204301576,0.07999999999998408,0.0170823
347,2023-07-03 08:16:13.914513303,1,194.02,87.0,-0.12248051820428565,0.025398218204301576,0.07999999999998408,0.0170823
348,2023-07-03 08:16:13.914513303,1,194.02,40.0,-0.1773985180355288,0.08031621803554471,0.07999999999998408,0.0170823
349,2023-07-03 08:16:13.914513303,1,194.02,32.0,-0.1773985180355288,0.08031621803554471,0.07999999999998408,0.0170823
350,2023-07-03 08:16:13.914513303,1,194.02,63.0,-0.1773985180355288,0.08031621803554471,0.07999999999998408,0.0170823
351,2023-07-03 08:16:20.051995398,1,194.02,70.0,-0.041834218204301575,0.025398218204301576,0.0,0.016436
352,2023-07-03 08:16:27.882453290,1,194.01,82.0,-0.10705501803556404,0.08031621803554471,0.010000000000019327,0.0167388
353,2023-07-03 08:16:27.882453290,1,194.01,61.0,-0.06265730464465386,0.03591850464463453,0.010000000000019327,0.0167388
354,2023-07-03 08:16:27.882453290,2,194.0,78.0,-0.0935309424122012,0.056792142412190966,0.020000000000010232,0.0167388
355,2023-07-03 08:16:27.882453290,1,194.0,37.0,-0.08753523640861338,0.05079643640860315,0.020000000000010232,0.0167388
356,2023-07-03 08:16:27.882453290,1,194.0,97.0,-0.29122768204302596,0.25398218204301576,0.020000000000010232,0.0172455
357,2023-07-03 08:16:27.882453290,1,194.0,59.0,-0.0940376424122012,0.056792142412190966,0.020000000000010232,0.0172455
358,2023-07-03 08:16:27.882453290,1,194.0,21.0,-0.21683802322318285,0.17959252322317262,0.020000000000010232,0.0172455
359,2023-07-03 08:16:27.882453290,1,194.0,95.0,-0.0626437182043118,0.025398218204301576,0.020000000000010232,0.0172455
360,2023-07-03 08:16:27.882453290,2,194.0,30.0,-0.0626437182043118,0.025398218204301576,0.020000000000010232,0.0172455
361,2023-07-03 08:16:27.882453290,1,194.0,85.0,-0.12148186012725264,0.08423636012724241,0.020000000000010232,0.0172455
362,2023-07-03 08:16:33.975641709,1,193.99,33.0,-0.07187801820430272,0.025398218204301576,0.030000000000001137,0.0164798
363,2023-07-03 08:16:34.421319166,1,193.97,103.0,-0.09224441820431295,0.025398218204301576,0.05000000000001137,0.0168462
364,2023-07-03 08:16:34.421319166,1,193.97,53.0,-0.09224441820431295,0.025398218204301576,0.05000000000001137,0.0168462
365,2023-07-03 08:16:34.421319166,1,193.96,35.0,-0.10224441820430386,0.025398218204301576,0.060000000000002274,0.0168462
366,2023-07-03 08:16:34.421319166,1,193.95,78.0,-0.14363834241221257,0.056792142412190966,0.0700000000000216,0.0168462
367,2023-07-03 08:16:34.421319166,1,193.95,40.0,-0.11224441820432318,0.025398218204301576,0.0700000000000216,0.0168462
368,2023-07-03 08:16:35.706411755,1,193.99,102.0,-0.10328894241219211,0.056792142412190966,0.030000000000001137,0.0164968
369,2023-07-03 08:16:43.264965245,1,193.94,76.0,-0.11244491820429475,0.025398218204301576,0.06999999999999318,0.0170467
370,2023-07-03 08:16:43.264965245,1,193.93,72.0,-0.12244491820428566,0.025398218204301576,0.07999999999998408,0.0170467
371,2023-07-03 08:16:43.264965245,1,193.93,39.0,-0.12244491820428566,0.025398218204301576,0.07999999999998408,0.0170467
372,2023-07-03 08:16:43.264965245,1,193.91,66.0,-0.16103770435156542,0.04399100435157111,0.09999999999999432,0.0170467
373,2023-07-03 08:16:43.264965245,1,193.91,50.0,-0.1424449182042959,0.025398218204301576,0.09999999999999432,0.0170467
374,2023-07-03 08:16:43.264965245,1,193.91,76.0,-0.29663922322316694,0.17959252322317262,0.09999999999999432,0.0170467
375,2023-07-03 08:16:43.264965245,1,193.91,72.0,-0.20502870870313655,0.08798200870314223,0.09999999999999432,0.0170467
376,2023-07-03 08:17:00.732927618,1,193.99,69.0,-0.07865247497640569,0.062212674976405695,0.0,0.0164398
377,2023-07-03 08:17:06.716469670,1,194.0,33.0,-0.06190541820431181,0.025398218204301576,0.020000000000010232,0.0165072
378,2023-07-03 08:17:13.876550409,1,194.01,91.0,-0.20611212322319195,0.17959252322317262,0.010000000000019327,0.0165196
379,2023-07-03 08:17:13.876550409,1,194.02,86.0,-0.2679491325124417,0.25142953251244166,0.0,0.0165196
380,2023-07-03 08:17:20.959388580,1,193.9,57.0,-0.09344734241217277,0.056792142412190966,0.01999999999998181,0.0166552
381,2023-07-03 08:17:20.959388580,1,193.9,28.0,-0.11697141803552652,0.08031621803554471,0.01999999999998181,0.0166552
382,2023-07-03 08:17:24.018681802,1,193.91,35.0,-0.27043158204301576,0.25398218204301576,0.0,0.0164494
383,2023-07-03 08:17:24.981863912,1,193.9,57.0,-0.25413636964875475,0.22716856964876386,0.009999999999990905,0.0169678
384,2023-07-03 08:17:24.981863912,1,193.9,70.0,-0.07095880435156202,0.04399100435157111,0.009999999999990905,0.0169678
385,2023-07-03 08:17:24.981863912,2,193.9,63.0,-0.0891804749763966,0.062212674976405695,0.009999999999990905,0.0169678
386,2023-07-03 08:17:24.981863912,1,193.9,58.0,-0.10728401803553562,0.08031621803554471,0.009999999999990905,0.0169678
387,2023-07-03 08:17:24.981863912,1,193.9,35.0,-0.052366018204292486,0.025398218204301576,0.009999999999990905,0.0169678
388,2023-07-03 08:17:24.982250127,1,193.9,67.0,-0.10268465461289564,0.07619465461290473,0.009999999999990905,0.01649
389,2023-07-03 08:17:25.912153251,1,193.9,22.0,-0.10684831803553563,0.08031621803554471,0.009999999999990905,0.0165321
390,2023-07-03 08:17:25.912153251,1,193.91,35.0,-0.13566030293689044,0.11912820293689044,0.0,0.0165321
391,2023-07-03 08:17:29.577495606,1,193.89,88.0,-0.06192421820431181,0.025398218204301576,0.020000000000010232,0.016526
392,2023-07-03 08:17:33.863491286,1,193.85,91.0,-0.10043970435156316,0.04399100435157111,0.03999999999999204,0.0164487
